# Annotated with Bakta
# Software: v1.9.1
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	3399023	3399706	-	AGJPKI_15970	tB22.2	Esterase Rv3036c	EC:3.1.1.-, GO:0005576, GO:0005886, GO:0006629, GO:0008126, RefSeq:WP_003415939.1, SO:0001217, UniParc:UPI00000D5E2E, UniRef:UniRef100_I6YF08, UniRef:UniRef50_I6YF08, UniRef:UniRef90_I6YF08
contig_1	cds	3399779	3400855	-	AGJPKI_15975		Uncharacterized S-adenosylmethionine-dependent methyltransferase Rv3037c	COG:COG2263, COG:R, EC:2.1.1.-, GO:0008168, GO:0032259, SO:0001217, UniParc:UPI00012781B6, UniRef:UniRef100_A0A0H3LDH3, UniRef:UniRef50_P9WJZ2, UniRef:UniRef90_P9WJZ2
contig_1	cds	3400990	3402045	-	AGJPKI_15980		enoyl-CoA hydratase	SO:0001217, UniParc:UPI0004E29238, UniRef:UniRef100_A0A120J2M7, UniRef:UniRef50_A0A120J2M7, UniRef:UniRef90_A0A120J2M7
contig_1	cds	3401984	3402769	-	AGJPKI_15985	echA17	enoyl-CoA hydratase	COG:COG1024, COG:I, EC:4.2.1.17, GO:0004300, GO:0005886, GO:0006635, SO:0001217, UniParc:UPI00005EE7B2, UniRef:UniRef100_Q7TXE1, UniRef:UniRef50_Q7TXE1, UniRef:UniRef90_Q7TXE1
contig_1	cds	3402757	3403623	-	AGJPKI_15990		Nudix hydrolase domain-containing protein	RefSeq:WP_003415943.1, SO:0001217, UniParc:UPI00000C1534, UniRef:UniRef100_A0A1R3Y2Y1, UniRef:UniRef50_R4MAU3, UniRef:UniRef90_R4MHV7
contig_1	cds	3403620	3404483	-	AGJPKI_15995	modF	ABC-type molybdenum transport system, ATPase component ModF/photorepair protein PhrA	COG:COG1119, COG:P, RefSeq:WP_003415944.1, SO:0001217, UniParc:UPI00000D5F9B, UniRef:UniRef100_A0A045JAT6, UniRef:UniRef50_G7I0F3, UniRef:UniRef90_A0A8E0C1H9
contig_1	cds	3404498	3405727	-	AGJPKI_16000	serB	phosphoserine phosphatase SerB	COG:COG3830, COG:T, EC:3.1.3.3, GO:0000287, GO:0004722, GO:0005576, GO:0005737, GO:0006470, GO:0006564, GO:0016311, GO:0016597, GO:0017018, GO:0036424, GO:0044164, KEGG:K01079, RefSeq:WP_003415945.1, SO:0001217, UniParc:UPI000016516E, UniRef:UniRef100_A0A045I9C5, UniRef:UniRef50_O53289, UniRef:UniRef90_O53289
contig_1	cds	3405765	3407486	-	AGJPKI_16005	ctaD	cytochrome c oxidase subunit I	COG:C, COG:COG0843, EC:7.1.1.9, GO:0004129, GO:0005886, GO:0006119, GO:0009060, GO:0015990, GO:0020037, GO:0022904, GO:0046872, GO:0070469, RefSeq:WP_003415946.1, SO:0001217, UniParc:UPI0000127F8A, UniRef:UniRef100_P63853, UniRef:UniRef50_Q79VD7, UniRef:UniRef90_Q9CBQ5
contig_1	cds	3407797	3408780	+	AGJPKI_16010	fepB	ABC-type Fe3+-hydroxamate transport system, periplasmic component	COG:COG0614, COG:P, SO:0001217, UniParc:UPI000016516F, UniRef:UniRef100_A0A806JN20, UniRef:UniRef50_J5E9X1, UniRef:UniRef90_G0TGP4
contig_1	cds	3408850	3409890	+	AGJPKI_16015	adhC	NADP-dependent alcohol dehydrogenase C	COG:COG1064, COG:G, EC:1.1.1.2, GO:0005829, GO:0005886, GO:0008106, GO:0008270, GO:0009274, GO:0016616, RefSeq:WP_003415965.1, SO:0001217, UniParc:UPI00001255E0, UniRef:UniRef100_P0A4X1, UniRef:UniRef50_P0A4X1, UniRef:UniRef90_P0A4X1
contig_1	cds	3409879	3410253	-	AGJPKI_16020		DUF3349 domain-containing protein	RefSeq:WP_003415968.1, SO:0001217, UniParc:UPI00000D10DD, UniRef:UniRef100_A0A1R3Y345, UniRef:UniRef50_A0A375Z4F3, UniRef:UniRef90_G0TGP6
contig_1	cds	3410587	3410871	-	AGJPKI_16025		DUF222 domain-containing protein	RefSeq:WP_003899894.1, SO:0001217, UniParc:UPI00000D0FEC, UniRef:UniRef100_A0A0H3LEQ0, UniRef:UniRef50_G0TGP7, UniRef:UniRef90_G0TGP7
contig_1	cds	3410969	3411943	-	AGJPKI_16030	nrdF	class 1b ribonucleoside-diphosphate reductase subunit beta	COG:COG0208, COG:F, EC:1.17.4.1, GO:0004748, GO:0005971, GO:0006260, GO:0009263, GO:0046872, RefSeq:WP_003415973.1, SO:0001217, UniParc:UPI00000D5E85, UniRef:UniRef100_P9WH70, UniRef:UniRef50_P9WH70, UniRef:UniRef90_P9WH70
contig_1	cds	3412074	3413648	-	AGJPKI_16035	czcD	putative flavoprotein CzcO associated with the cation diffusion facilitator CzcD	COG:COG2072, COG:P, RefSeq:WP_003899895.1, SO:0001217, UniParc:UPI00000D1124, UniRef:UniRef100_A0A045JB41, UniRef:UniRef50_A0A378SIR0, UniRef:UniRef90_A0A045JB41
contig_1	cds	3413782	3414522	-	AGJPKI_16040	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, RefSeq:WP_003415979.1, SO:0001217, UniParc:UPI00000D5E71, UniRef:UniRef100_A0A045HAL4, UniRef:UniRef50_A0A045HAL4, UniRef:UniRef90_A0A045HAL4
contig_1	cds	3414650	3416827	-	AGJPKI_16045	nrdE	class 1b ribonucleoside-diphosphate reductase subunit alpha	COG:COG0209, COG:F, EC:1.17.4.1, GO:0004748, GO:0005524, GO:0005886, GO:0005971, GO:0006260, GO:0009263, GO:0051063, RefSeq:WP_003914457.1, SO:0001217, UniParc:UPI0000133968, UniRef:UniRef100_P0A5W9, UniRef:UniRef50_P39452, UniRef:UniRef90_P0A5W9
contig_1	cds	3416797	3417249	-	AGJPKI_16050	nrdI	class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	COG:COG1780, COG:F, GO:0010181, GO:0036211, KEGG:K03647, RefSeq:WP_003415981.1, SO:0001217, UniParc:UPI00001304E1, UniRef:UniRef100_P65549, UniRef:UniRef50_A1T6Q8, UniRef:UniRef90_P65549
contig_1	cds	3417284	3417523	-	AGJPKI_16055	nrdH	redoxin NrdH	BlastRules:WP_003415982, COG:COG0695, COG:O, RefSeq:WP_003415982.1, SO:0001217, UniParc:UPI00000D5E65, UniRef:UniRef100_A0A1R3Y306, UniRef:UniRef50_A0A0F0KRE3, UniRef:UniRef90_A0A1R3Y306
contig_1	cds	3417986	3418540	-	AGJPKI_16060	ssuE	NAD(P)H-dependent FMN reductase	COG:C, COG:COG0431, KEGG:K19784, RefSeq:WP_003415983.1, SO:0001217, UniParc:UPI000011D959, UniRef:UniRef100_A0A1R3Y4W7, UniRef:UniRef50_A0PTA5, UniRef:UniRef90_Q7D676
contig_1	cds	3418632	3419246	+	AGJPKI_16065	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, RefSeq:WP_003415984.1, SO:0001217, UniParc:UPI0000165330, UniRef:UniRef100_A0A1R3Y3Q9, UniRef:UniRef50_A0A051U672, UniRef:UniRef90_A0A1R3Y3Q9
contig_1	cds	3419256	3420296	+	AGJPKI_16070	dinB2	DNA polymerase IV	COG:COG0389, COG:L, EC:2.7.7.7, GO:0000287, GO:0003684, GO:0003887, GO:0005829, GO:0005886, GO:0006261, GO:0009432, GO:0042276, RefSeq:WP_003899898.1, SO:0001217, UniParc:UPI000012972D, UniRef:UniRef100_P63988, UniRef:UniRef50_P63988, UniRef:UniRef90_P63988
contig_1	cds	3420350	3421213	-	AGJPKI_16075	yqjQ	SDR family oxidoreductase	COG:COG0300, COG:R, RefSeq:WP_003900621.1, SO:0001217, UniParc:UPI00012781DE, UniRef:UniRef100_A0A0E9AC82, UniRef:UniRef50_A0A081I719, UniRef:UniRef90_A0A045H8C1
contig_1	cds	3421277	3421927	-	AGJPKI_16080	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, KEGG:K21961, RefSeq:WP_003415987.1, SO:0001217, UniParc:UPI0000165331, UniRef:UniRef100_A0A1R3Y2Z1, UniRef:UniRef50_Q73VA6, UniRef:UniRef90_Q7D673
contig_1	cds	3422043	3423521	+	AGJPKI_16085	cyp136	Putative cytochrome P450 136	COG:COG2124, COG:QV, EC:1.14.-.-, GO:0004497, GO:0005506, GO:0016125, GO:0016491, GO:0016705, GO:0020037, RefSeq:WP_003899900.1, SO:0001217, UniParc:UPI0000126BB4, UniRef:UniRef100_P9WPM6, UniRef:UniRef50_P9WPM6, UniRef:UniRef90_P9WPM6
contig_1	cds	3424292	3425764	-	AGJPKI_16090	fadR	DNA-binding transcriptional regulator, FadR family	COG:COG2186, COG:K, RefSeq:WP_003415989.1, SO:0001217, UniParc:UPI00000C1575, UniRef:UniRef100_Q8VJ78, UniRef:UniRef50_A0A051U660, UniRef:UniRef90_G0TGR0
contig_1	cds	3425881	3428046	-	AGJPKI_16095	caiA	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	COG:COG1960, COG:I, RefSeq:WP_003902404.1, SO:0001217, UniParc:UPI00000D600B, UniRef:UniRef100_A0A045I278, UniRef:UniRef50_A0A655AJR9, UniRef:UniRef90_A0A045I278
contig_1	cds	3428233	3429726	+	AGJPKI_16100	ligB	ATP-dependent DNA ligase	COG:COG1793, COG:L, EC:6.5.1.1, GO:0000287, GO:0003677, GO:0003910, GO:0005524, GO:0005737, GO:0006260, GO:0006266, GO:0006281, GO:0006310, GO:0007049, GO:0009274, GO:0051301, GO:0071897, RefSeq:WP_003918546.1, SO:0001217, UniParc:UPI00022F3205, UniRef:UniRef100_P9WNV4, UniRef:UniRef50_P9WNV5, UniRef:UniRef90_P9WNV5
contig_1	cds	3429862	3432138	+	AGJPKI_16105	cstA	Peptide transporter CstA	COG:CE, COG:COG1966, GO:0005886, GO:0009267, GO:0015031, GO:0015833, GO:0031669, RefSeq:WP_003899901.1, SO:0001217, UniParc:UPI0000165171, UniRef:UniRef100_P9WP46, UniRef:UniRef50_P9WP47, UniRef:UniRef90_P9WP47
contig_1	cds	3432444	3432869	-	AGJPKI_16110	doxX	Uncharacterized membrane protein YphA, DoxX/SURF4 family	COG:COG2259, COG:S, RefSeq:WP_003415994.1, SO:0001217, UniParc:UPI00000D10FD, UniRef:UniRef100_A0A045I0Y2, UniRef:UniRef50_A0A132SCE5, UniRef:UniRef90_R4MAX0
contig_1	cds	3433006	3433329	+	AGJPKI_16115	mmr	multidrug efflux SMR transporter Mmr	BlastRules:WP_003415995, COG:COG2076, COG:V, GO:0005886, GO:0015562, GO:0022857, GO:0046677, GO:0055085, RefSeq:WP_003415995.1, SO:0001217, UniParc:UPI000013C179, UniRef:UniRef100_P69927, UniRef:UniRef50_P69927, UniRef:UniRef90_P69927
contig_1	cds	3433401	3433934	+	AGJPKI_16120	ybjK	DNA-binding transcriptional regulator YbjK	COG:COG3226, COG:K, SO:0001217, UniParc:UPI0002E00631, UniRef:UniRef100_A0A0E7ZX35, UniRef:UniRef50_L0ISK1, UniRef:UniRef90_A0A1K3NV56
contig_1	cds	3433912	3434457	+	AGJPKI_16125		Uncharacterized protein Rv3067	GO:0005886, RefSeq:WP_003917120.1, SO:0001217, UniParc:UPI00005EE7BA, UniRef:UniRef100_I6YB21, UniRef:UniRef50_I6YB21, UniRef:UniRef90_I6YB21
contig_1	tRNA	3434459	3434531	-	AGJPKI_16130	trnA	tRNA-Ala(ggc)	SO:0000254
contig_1	cds	3434598	3436241	-	AGJPKI_16135	pgm	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	COG:COG0033, COG:G, RefSeq:WP_003899902.1, SO:0001217, UniParc:UPI00000D5E3D, UniRef:UniRef100_A0A1R3Y324, UniRef:UniRef50_A0A653US11, UniRef:UniRef90_G0TGR8
contig_1	cds	3436311	3436709	+	AGJPKI_16140	crcB	fluoride efflux transporter CrcB	COG:COG0239, COG:DP, GO:0005886, GO:1903424, GO:1903425, RefSeq:WP_003416045.1, SO:0001217, UniParc:UPI00001283B8, UniRef:UniRef100_P63863, UniRef:UniRef50_P63863, UniRef:UniRef90_P63863
contig_1	cds	3436706	3437086	+	AGJPKI_16145	crcB	fluoride efflux transporter CrcB	COG:COG0239, COG:DP, GO:0005886, GO:1903424, GO:1903425, RefSeq:WP_003416046.1, SO:0001217, UniParc:UPI00001283C4, UniRef:UniRef100_P63865, UniRef:UniRef50_P61393, UniRef:UniRef90_P63865
contig_1	cds	3437083	3438192	+	AGJPKI_16150		PII-like signaling protein	COG:COG1993, COG:T, KEGG:K09137, RefSeq:WP_003901532.1, SO:0001217, UniParc:UPI0000165332, UniRef:UniRef100_Q7D666, UniRef:UniRef50_S4ZNE8, UniRef:UniRef90_Q7D666
contig_1	cds	3438417	3438914	-	AGJPKI_16155	ssuD	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)	COG:COG2141, COG:HR, RefSeq:WP_003906006.1, SO:0001217, UniParc:UPI000169A5DB, UniRef:UniRef100_A0A0E7ZS56, UniRef:UniRef50_G0TGS3, UniRef:UniRef90_G0TGS3
contig_1	cds	3438948	3439304	-	AGJPKI_16160	yeaO	Uncharacterized protein Rv3073c	COG:COG3189, COG:S, RefSeq:WP_003416050.1, SO:0001217, UniParc:UPI000013C17D, UniRef:UniRef100_P9WL10, UniRef:UniRef50_P9WL10, UniRef:UniRef90_P9WL10
contig_1	cds	3439398	3440672	+	AGJPKI_16165		HNHc domain-containing protein	RefSeq:WP_003416051.1, SO:0001217, UniParc:UPI00000D1037, UniRef:UniRef100_A0A7U4BX99, UniRef:UniRef50_A0A498QMZ6, UniRef:UniRef90_G0TGS5
contig_1	cds	3440669	3441592	-	AGJPKI_16170	citE	Citrate lyase beta subunit	COG:COG2301, COG:G, RefSeq:WP_003416052.1, SO:0001217, UniParc:UPI00000D6042, UniRef:UniRef100_A0A045K5Y1, UniRef:UniRef50_A0A378T4P2, UniRef:UniRef90_A0A045K5Y1
contig_1	cds	3441691	3442167	+	AGJPKI_16175		Cyclase	RefSeq:WP_003416053.1, SO:0001217, UniParc:UPI00000D1086, UniRef:UniRef100_A0A1R3Y3F1, UniRef:UniRef50_G8RQN1, UniRef:UniRef90_A0A8E0AFM5
contig_1	cds	3442160	3443971	+	AGJPKI_16180	aslA	Arylsulfatase A or related enzyme, AlkP superfamily	COG:COG3119, COG:P, RefSeq:WP_003899904.1, SO:0001217, UniParc:UPI0000165173, UniRef:UniRef100_A0A0H3LKN0, UniRef:UniRef50_K5BC75, UniRef:UniRef90_A0A0H3LKN0
contig_1	ncRNA	3442328	3442372	-	AGJPKI_16185	Ms_AS-5	Mycobacterium sRNA Ms_AS-5	RFAM:RF02465, SO:0000655
contig_1	cds	3443972	3444373	+	AGJPKI_16190		Hydrogenase	RefSeq:WP_003416059.1, SO:0001217, UniParc:UPI00000D5FBF, UniRef:UniRef100_A0A045GTD1, UniRef:UniRef50_O52216, UniRef:UniRef90_A0A045GTD1
contig_1	cds	3444389	3445216	-	AGJPKI_16195	ssuD	Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase)	COG:COG2141, COG:HR, RefSeq:WP_003416061.1, SO:0001217, UniParc:UPI00000D1186, UniRef:UniRef100_A0A045GQR2, UniRef:UniRef50_A0A045GQR2, UniRef:UniRef90_A0A045GQR2
contig_1	cds	3445275	3448607	-	AGJPKI_16200	pknK	serine/threonine protein kinase PknK	BlastRules:WP_003899905, COG:COG2909, COG:K, EC:2.7.11.1, GO:0004672, GO:0004674, GO:0005524, GO:0005576, GO:0005829, GO:0005886, GO:0009274, GO:0018105, GO:0042802, GO:0046777, GO:0046872, GO:0051090, GO:0106310, RefSeq:WP_003899905.1, SO:0001217, UniParc:UPI0000131B81, UniRef:UniRef100_P9WI64, UniRef:UniRef50_P9WI64, UniRef:UniRef90_P9WI64
contig_1	cds	3448659	3449897	+	AGJPKI_16205		Nucleotidyltransferase family protein	RefSeq:WP_003416066.1, SO:0001217, UniParc:UPI0000165333, UniRef:UniRef100_A0A1R3Y327, UniRef:UniRef50_G0TGT2, UniRef:UniRef90_G0TGT2
contig_1	cds	3450023	3451045	-	AGJPKI_16210	virS	HTH-type transcriptional regulator VirS	COG:COG2207, COG:K, GO:0000976, GO:0003700, GO:0005829, GO:0045893, GO:0071468, RefSeq:WP_003416068.1, SO:0001217, UniParc:UPI0000138857, UniRef:UniRef100_P9WMJ2, UniRef:UniRef50_P9WMJ2, UniRef:UniRef90_P9WMJ2
contig_1	cds	3451123	3452610	+	AGJPKI_16215	mymA	Putative FAD-containing monooxygenase MymA	COG:COG2072, COG:P, EC:1.14.13.-, GO:0004499, GO:0009274, GO:0010447, GO:0050660, GO:0050661, GO:0051701, RefSeq:WP_003899906.1, SO:0001217, UniParc:UPI00000D105E, UniRef:UniRef100_P9WNF6, UniRef:UniRef50_P9WNF6, UniRef:UniRef90_P9WNF6
contig_1	cds	3452616	3453542	+	AGJPKI_16220	lipR	Putative acetyl-hydrolase LipR	COG:COG0657, COG:I, EC:3.1.1.-, GO:0005886, GO:0010447, GO:0034338, GO:0051701, RefSeq:WP_003900626.1, SO:0001217, UniParc:UPI00012781F9, UniRef:UniRef100_A0A0H3LDQ6, UniRef:UniRef50_P9WK84, UniRef:UniRef90_P9WK84
contig_1	cds	3453539	3454369	+	AGJPKI_16225	sadH	Putative oxidoreductase SadH	COG:C, COG:COG4221, EC:1.-.-.-, GO:0005829, GO:0010447, GO:0016491, GO:0051701, RefSeq:WP_003416074.1, SO:0001217, UniParc:UPI00000D5EB9, UniRef:UniRef100_P9WGP8, UniRef:UniRef50_P9WGP8, UniRef:UniRef90_P9WGP8
contig_1	cds	3454400	3455506	+	AGJPKI_16230	adhD	Putative alcohol dehydrogenase D	COG:C, COG:COG1062, EC:1.1.1.1, GO:0004024, GO:0005829, GO:0008270, GO:0009274, GO:0010447, GO:0046294, GO:0051701, GO:0051903, RefSeq:WP_003416075.1, SO:0001217, UniParc:UPI00000D5F83, UniRef:UniRef100_P9WQB8, UniRef:UniRef50_P9WQB8, UniRef:UniRef90_P9WQB8
contig_1	cds	3455544	3456962	+	AGJPKI_16235		Putative diacyglycerol O-acyltransferase Rv3087	COG:COG4908, COG:R, EC:2.3.1.20, GO:0001666, GO:0004144, GO:0005886, GO:0006071, GO:0010447, GO:0019432, GO:0047196, GO:0051701, GO:0052562, GO:0071731, RefSeq:WP_003906978.1, SO:0001217, UniParc:UPI000013C180, UniRef:UniRef100_P9WKB0, UniRef:UniRef50_P9WKB0, UniRef:UniRef90_P9WKB0
contig_1	cds	3456959	3458383	+	AGJPKI_16240	tgs4	putative diacyglycerol O-acyltransferase Tgs4	EC:2.3.1.20, GO:0001666, GO:0004144, GO:0005886, GO:0006071, GO:0010447, GO:0019432, GO:0045017, GO:0047196, GO:0051701, GO:0071731, RefSeq:WP_003416079.1, SO:0001217, UniParc:UPI000013C181, UniRef:UniRef100_P9WKC2, UniRef:UniRef50_P9WKC2, UniRef:UniRef90_P9WKC2
contig_1	cds	3458380	3459891	+	AGJPKI_16245	fadD13	long-chain-fatty-acid--CoA ligase FadD13	BlastRules:WP_003416081, COG:COG0318, COG:I, EC:6.2.1.3, GO:0004321, GO:0004467, GO:0005524, GO:0005829, GO:0005886, GO:0006633, GO:0009274, GO:0010447, GO:0016405, GO:0051701, RefSeq:WP_003416081.1, SO:0001217, UniParc:UPI00000D5FA6, UniRef:UniRef100_P9WQ36, UniRef:UniRef50_P9WQ36, UniRef:UniRef90_P9WQ36
contig_1	cds	3460388	3460690	-	AGJPKI_16250		Transposase	RefSeq:WP_003416083.1, SO:0001217, UniParc:UPI00000D2D49, UniRef:UniRef100_A0A0E8TWX6, UniRef:UniRef50_R4M1N6, UniRef:UniRef90_R4M1N6
contig_1	cds	3460830	3461717	+	AGJPKI_16255	hflC	Regulator of protease activity HflC, stomatin/prohibitin superfamily	COG:COG0330, COG:O, RefSeq:WP_003416086.1, SO:0001217, UniParc:UPI00000CCADB, UniRef:UniRef100_A0A1R3Y326, UniRef:UniRef50_A0A7U8UEF5, UniRef:UniRef90_Q7D653
contig_1	cds	3461666	3463426	+	AGJPKI_16260		PNPLA domain-containing protein	SO:0001217, UniParc:UPI0002FBF04C, UniRef:UniRef100_A0A120J2P1, UniRef:UniRef50_A0A0I9TDP8, UniRef:UniRef90_A0A829CB60
contig_1	cds	3463433	3465388	-	AGJPKI_16265		DUF808 domain-containing protein	KEGG:K09781, SO:0001217, UniParc:UPI000169A20F, UniRef:UniRef100_A0A045I127, UniRef:UniRef50_A0A109S9P5, UniRef:UniRef90_A0A045I127
contig_1	cds	3465385	3466515	-	AGJPKI_16270	caiA	Acyl-CoA dehydrogenase related to the alkylation response protein AidB	COG:COG1960, COG:I, EC:1.14.13.235, KEGG:K22027, RefSeq:WP_003416097.1, SO:0001217, UniParc:UPI0000165334, UniRef:UniRef100_A0A1R3Y3U3, UniRef:UniRef50_A0A655EDV1, UniRef:UniRef90_Q7D650
contig_1	cds	3466597	3467073	+	AGJPKI_16275	hxlR	Uncharacterized HTH-type transcriptional regulator Mb3122	COG:COG1733, COG:K, GO:0003677, RefSeq:WP_003416099.1, SO:0001217, UniParc:UPI000013C182, UniRef:UniRef100_P9WMG3, UniRef:UniRef50_P9WMG3, UniRef:UniRef90_P9WMG3
contig_1	cds	3467171	3468310	+	AGJPKI_16280		1,4-beta-xylanase	RefSeq:WP_003899909.1, SO:0001217, UniParc:UPI00000D0FAD, UniRef:UniRef100_A0A045K425, UniRef:UniRef50_I2A7J4, UniRef:UniRef90_A0A7U8Y8M5
contig_1	cds	3468402	3469712	-	AGJPKI_16285	lipY	triacylglycerol lipase LipY	BlastRules:WP_003912072, COG:COG0657, COG:I, EC:3.1.1.3, GO:0004806, GO:0005576, GO:0005737, GO:0008126, GO:0009986, GO:0016042, SO:0001217, UniParc:UPI0001277FA8, UniRef:UniRef100_A0A654ZXQ4, UniRef:UniRef50_I6Y2J4, UniRef:UniRef90_I6Y2J4
contig_1	cds	3470036	3470236	+	AGJPKI_16290		Putative antitoxin Rv3098B/RVBD_3098B	SO:0001217, UniParc:UPI00005EE7BF, UniRef:UniRef100_V5QPS4, UniRef:UniRef50_V5QPS4, UniRef:UniRef90_V5QPS4
contig_1	cds	3470233	3470550	+	AGJPKI_16295	pemK	type II toxin-antitoxin system toxin endoribonuclease PemK	BlastRules:WP_001398199, BlastRules:WP_003416110, COG:COG2337, COG:V, GO:0003677, GO:0004521, GO:0006402, GO:0016075, SO:0001217, UniParc:UPI0001C551AD, UniRef:UniRef100_A0A0E8V3W1, UniRef:UniRef50_V5QRX7, UniRef:UniRef90_V5QRX7
contig_1	tmRNA	3470592	3470958	-	AGJPKI_16300	ssrA	transfer-messenger RNA, SsrA	SO:0000584
contig_1	cds	3471037	3471888	-	AGJPKI_16305		Maleylpyruvate isomerase family mycothiol-dependent enzyme	RefSeq:WP_003416111.1, SO:0001217, UniParc:UPI00000D0FE6, UniRef:UniRef100_A0A1R3Y335, UniRef:UniRef50_Q73V48, UniRef:UniRef90_A0A109T001
contig_1	cds	3471925	3472407	-	AGJPKI_16310	smpB	SsrA-binding protein SmpB	COG:COG0691, COG:O, GO:0003723, GO:0005737, GO:0070929, RefSeq:WP_003416113.1, SO:0001217, UniParc:UPI0000136024, UniRef:UniRef100_P0A613, UniRef:UniRef50_C4LK22, UniRef:UniRef90_P0A613
contig_1	cds	3472410	3473303	-	AGJPKI_16315	ftsX	permease-like cell division protein FtsX	BlastRules:WP_000625533, BlastRules:WP_000645021, BlastRules:WP_003416117, BlastRules:WP_009968247, COG:COG2177, COG:D, GO:0005886, GO:0007049, GO:0009274, GO:0051301, RefSeq:WP_003416117.1, SO:0001217, UniParc:UPI000012AD01, UniRef:UniRef100_A5U7B6, UniRef:UniRef50_A5U7B6, UniRef:UniRef90_A5U7B6
contig_1	cds	3473304	3473993	-	AGJPKI_16320	ftsE	cell division ATP-binding protein FtsE	COG:COG2884, COG:D, GO:0000287, GO:0005524, GO:0005886, GO:0007049, GO:0016887, GO:0022857, GO:0030145, GO:0051301, GO:0055085, RefSeq:WP_003416120.1, SO:0001217, UniParc:UPI00000D0FA6, UniRef:UniRef100_O05779, UniRef:UniRef50_O05779, UniRef:UniRef90_O05779
contig_1	cds	3474037	3474474	-	AGJPKI_16325		Proline rich protein	RefSeq:WP_003416124.1, SO:0001217, UniParc:UPI0000165336, UniRef:UniRef100_A0A045K609, UniRef:UniRef50_J4TG58, UniRef:UniRef90_A0A328GF70
contig_1	cds	3474476	3475402	-	AGJPKI_16330	mscS	Small-conductance mechanosensitive channel	COG:COG0668, COG:M, RefSeq:WP_003416127.1, SO:0001217, UniParc:UPI00000CCADE, UniRef:UniRef100_A0A1R3Y3A1, UniRef:UniRef50_Q7D643, UniRef:UniRef90_Q7D643
contig_1	cds	3475392	3476528	-	AGJPKI_16335	prfB	peptide chain release factor 2	COG:COG1186, COG:J, GO:0005737, GO:0016149, RefSeq:WP_003899912.1, SO:0001217, UniParc:UPI0000165337, UniRef:UniRef100_A0A679LIB1, UniRef:UniRef50_P66027, UniRef:UniRef90_P66027
contig_1	cds	3476632	3478002	+	AGJPKI_16340	fprA	ferredoxin--NADP(+) reductase FprA	BlastRules:WP_003900632, COG:COG0493, COG:ER, EC:1.18.1.2, GO:0004324, GO:0008860, GO:0009274, GO:0016491, GO:0050660, GO:0070401, RefSeq:WP_003900632.1, SO:0001217, UniParc:UPI00001124C6, UniRef:UniRef100_P9WIQ2, UniRef:UniRef50_O32886, UniRef:UniRef90_P9WIQ2
contig_1	cds	3478003	3479586	-	AGJPKI_16345	glcD	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	COG:C, COG:COG0277, RefSeq:WP_003899914.1, SO:0001217, UniParc:UPI00000D5FB9, UniRef:UniRef100_A0A1R3Y363, UniRef:UniRef50_A0A654TT18, UniRef:UniRef90_A0A654TT18
contig_1	cds	3479597	3479800	-	AGJPKI_16350		DUF3021 domain-containing protein	RefSeq:WP_003913800.1, SO:0001217, UniParc:UPI0001E62105, UniRef:UniRef100_A0A066RUH0, UniRef:UniRef50_G7CK78, UniRef:UniRef90_A0A066RUH0
contig_1	cds	3480406	3481353	+	AGJPKI_16355	moaA	GTP 3',8-cyclase MoaA	COG:COG2896, COG:H, EC:4.1.99.22, GO:0005525, GO:0005886, GO:0006777, GO:0019008, GO:0046872, GO:0051539, GO:0061798, GO:0061799, GO:1904047, SO:0001217, UniParc:UPI000169A253, UniRef:UniRef100_P9WJS2, UniRef:UniRef50_P9WJS2, UniRef:UniRef90_P9WJS2
contig_1	cds	3481404	3481799	+	AGJPKI_16360	phhB	Pterin-4a-carbinolamine dehydratase	COG:COG2154, COG:H, RefSeq:WP_003416149.1, SO:0001217, UniParc:UPI0000165339, UniRef:UniRef100_O05787, UniRef:UniRef50_O05787, UniRef:UniRef90_O05787
contig_1	cds	3481796	3482308	+	AGJPKI_16365	moaC	cyclic pyranopterin monophosphate synthase MoaC	COG:COG0315, COG:H, EC:4.6.1.17, GO:0005576, GO:0006777, GO:0052170, GO:0061799, RefSeq:WP_003899917.1, SO:0001217, UniParc:UPI000012F366, UniRef:UniRef100_P0A5K5, UniRef:UniRef50_P0A5K5, UniRef:UniRef90_P0A5K5
